school_id,school_name,district,county,school_type,grades_served,year,y_chronic_abs,y_ela_prof,y_grad_4yr,y_math_prof,x_ap_coursework,x_attendance_rate,x_dropout_rate,x_enrollment,x_mobility_rate,x_pct_asian,x_pct_black,x_pct_el,x_pct_hispanic,x_pct_homeless,x_pct_iep,x_pct_low_income,x_pct_white,x_suspension_rate,x_teacher_attendance,x_teacher_retention
15-016-2990-25-0825,North-Grand High School,Chicago Public Schools District 299,Cook,High School,12-Sep,2025,70.4,26.2,85.5,11.2,239.0,79.2,3.2,1013.0,10.1,,19.6,45.1,78.1,5.8,17.9,88.2,,7.2,42.8,94.7
15-016-2990-25-0826,Raby High School                 ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2016,80.7,2.9,84.3,5.7,,85.2,2.6,2.0,18.5,0.0,99.1,,0.9,34.3,14.4,3.2,0.0,,82.9,80.0
15-016-2990-25-0826,Raby High School                 ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2017,80.8,1.2,83.6,1.2,,85.2,1.2,2.0,9.4,0.2,93.2,,6.1,19.4,11.0,3.4,0.2,,62.3,80.5
15-016-2990-25-0826,Raby High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2018,72.0,2.2,91.1,0.0,,83.0,1.0,381.0,10.6,,92.9,2.6,5.8,11.5,27.3,99.2,,,,77.1
15-016-2990-25-0826,Raby High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2019,86.2,0.0,88.6,1.6,46.0,80.9,4.3,343.0,16.3,0.3,92.1,3.8,6.1,8.5,28.9,93.9,1.2,217.0,,74.7
15-016-2990-25-0826,Raby High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2020,32.4,,89.5,,0.0,90.5,8.6,268.0,7.0,0.4,90.7,4.5,8.2,7.5,31.3,95.1,0.4,74.0,,70.2
15-016-2990-25-0826,Raby High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2021,89.1,0.0,87.3,0.0,0.0,63.0,0.0,243.0,4.3,,91.4,,7.0,18.1,36.2,97.1,,74.0,,81.6
15-016-2990-25-0826,Raby High School,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2022,94.0,2.2,92.5,0.0,,63.4,,198.0,11.8,,91.4,,6.6,16.7,39.9,92.9,,,,82.9
15-016-2990-25-0826,Raby High School,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2023,76.7,14.3,89.1,7.1,0.0,73.8,,179.0,11.5,,89.4,7.3,9.5,14.0,43.6,87.2,,74.0,,82.1
15-016-2990-25-0826,Raby High School,Chicago Public Schools District 299,Cook,High School,12-Sep,2024,78.5,,60.0,,0.0,72.1,,146.0,10.9,,87.0,8.9,11.0,14.4,50.7,97.3,,7.1,77.4,80.6
15-016-2990-25-0826,Raby High School,Chicago Public Schools District 299,Cook,High School,12-Sep,2025,78.8,,85.7,,0.0,72.1,,111.0,18.0,,87.4,9.9,10.8,11.7,55.9,98.2,,7.1,51.4,72.1
15-016-2990-25-0827,Clark Acad Prep Magnet High Schl ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2016,40.3,5.3,93.1,3.0,,92.4,1.2,2.0,10.7,0.0,99.8,,0.2,5.7,14.4,3.2,0.0,,55.2,81.6
15-016-2990-25-0827,Clark Acad Prep Magnet High Schl ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2017,32.0,4.5,97.9,0.9,,93.0,0.0,2.0,12.8,0.0,97.4,,2.4,14.6,11.0,3.4,0.0,,66.3,79.4
15-016-2990-25-0827,Clark Acad Prep Magnet High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2018,35.5,4.3,93.0,3.4,,91.5,0.0,542.0,11.6,,97.4,,2.4,7.6,12.4,83.4,,,,80.0
15-016-2990-25-0827,Clark Acad Prep Magnet High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2019,40.6,2.6,92.1,0.9,85.0,90.7,1.7,516.0,8.9,,96.7,1.6,3.1,6.4,14.5,76.4,,38.0,,72.0
15-016-2990-25-0827,Clark Acad Prep Magnet High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2020,30.4,,94.7,,38.0,91.8,2.3,535.0,6.1,,96.8,2.1,3.0,4.7,18.3,96.4,,59.0,,68.4
15-016-2990-25-0827,Clark Acad Prep Magnet High Sc,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2021,67.9,1.0,93.8,0.0,38.0,71.8,0.7,517.0,2.3,,97.5,,2.1,7.4,19.3,96.5,,59.0,,70.6
15-016-2990-25-0827,Clark Acad Prep Magnet High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2022,90.9,0.0,94.4,0.8,,70.3,,515.0,11.6,,98.3,,,3.7,21.4,98.6,,,,77.8
15-016-2990-25-0827,Clark Acad Prep Magnet High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2023,86.6,5.4,92.1,6.5,38.0,72.3,2.2,457.0,12.3,,97.6,,,6.3,22.1,79.4,,59.0,,73.2
15-016-2990-25-0827,Clark Acad Prep Magnet High Schl,Chicago Public Schools District 299,Cook,High School,12-Sep,2024,82.8,,82.2,,0.0,74.9,3.5,391.0,8.0,,97.4,,,6.1,21.2,99.2,,2.5,34.3,75.5
15-016-2990-25-0827,Clark Acad Prep Magnet High Schl,Chicago Public Schools District 299,Cook,High School,12-Sep,2025,88.1,,87.8,,0.0,68.6,,443.0,7.3,,,,,5.9,23.9,89.8,,2.5,53.6,71.9
15-016-2990-25-0828,Rickover Naval Academy High Schl ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2016,34.9,14.2,90.2,13.3,,92.7,0.5,2.0,4.9,4.3,11.2,,73.0,2.2,14.4,3.2,9.5,,62.5,89.2
15-016-2990-25-0828,Rickover Naval Academy High Schl ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2017,46.0,22.5,97.1,15.6,,90.3,0.0,2.0,2.8,4.6,11.0,,73.6,1.2,11.0,3.4,8.6,,59.0,87.0
15-016-2990-25-0828,Rickover Naval Academy High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2018,30.1,17.4,92.9,14.9,,91.2,0.2,555.0,3.4,5.8,9.5,5.4,74.4,,11.0,89.7,8.5,,,91.4
15-016-2990-25-0828,Rickover Naval Academy High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2019,28.3,23.6,94.3,19.5,110.0,92.2,3.4,458.0,4.3,6.1,7.6,5.9,76.9,1.7,11.6,86.5,8.3,45.0,,91.9
15-016-2990-25-0828,Rickover Naval Academy High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2020,15.3,,95.6,,144.0,94.4,1.3,396.0,2.8,5.8,5.6,8.6,77.8,0.5,12.1,81.3,9.8,47.0,,87.0
15-016-2990-25-0828,Rickover Naval Academy High Sc,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2021,44.4,8.8,96.6,5.5,144.0,84.4,0.0,446.0,2.2,4.7,4.7,13.5,78.3,,15.7,78.3,11.2,47.0,,89.1
15-016-2990-25-0828,Rickover Naval Academy High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2022,49.6,10.4,95.2,11.5,,86.9,,441.0,9.6,2.9,3.9,15.6,77.1,,17.5,72.6,14.7,,,86.4
15-016-2990-25-0828,Rickover Naval Academy High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2023,49.5,19.2,89.1,15.4,144.0,87.0,,459.0,4.8,2.4,4.6,21.6,77.8,,15.7,69.1,13.7,47.0,,90.2
15-016-2990-25-0828,Rickover Naval Academy High Schl,Chicago Public Schools District 299,Cook,High School,12-Sep,2024,44.7,17.4,87.9,,148.0,87.6,,505.0,,2.0,3.0,25.3,79.8,,15.2,69.9,13.5,2.2,61.3,87.2
15-016-2990-25-0828,Rickover Naval Academy High Schl,Chicago Public Schools District 299,Cook,High School,12-Sep,2025,37.2,30.2,97.8,17.2,148.0,89.4,,524.0,2.5,,2.3,29.0,78.4,,13.5,64.5,15.5,2.2,47.1,91.5
15-016-2990-25-0829,Uplift Community High School     ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2016,53.3,6.2,86.4,3.7,,89.8,1.9,2.0,22.1,1.1,89.3,,6.7,14.8,14.4,3.2,1.5,,61.5,71.4
15-016-2990-25-0829,Uplift Community High School     ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2017,72.2,12.1,81.4,1.7,,86.6,1.7,2.0,13.9,1.7,81.9,,13.4,13.0,11.0,3.4,2.3,,77.9,73.3
15-016-2990-25-0829,Uplift Community High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2018,61.2,14.0,84.5,7.0,,84.7,0.8,241.0,23.0,,80.1,13.3,13.7,19.1,34.0,94.6,,,,70.2
15-016-2990-25-0829,Uplift Community High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2019,72.2,3.1,86.0,0.0,52.0,85.1,4.0,160.0,24.8,5.6,74.4,13.1,15.6,15.0,39.4,90.6,2.5,51.0,,75.0
15-016-2990-25-0829,Uplift Community High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2020,35.2,,90.3,,0.0,91.1,5.7,121.0,23.9,8.3,67.8,19.0,18.2,10.7,49.6,92.6,4.1,2.0,,65.9
15-016-2990-25-0829,Uplift Community High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2021,75.0,7.7,83.3,0.0,0.0,66.5,1.8,103.0,7.9,11.7,58.3,23.3,22.3,,48.5,90.3,,2.0,,60.0
15-016-2990-25-0829,Uplift Community High School,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2022,81.8,7.1,80.0,7.1,,72.4,,84.0,21.6,13.1,57.1,26.2,20.2,,56.0,75.0,,,,50.0
15-016-2990-25-0829,Uplift Community High School,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2023,66.7,6.3,70.0,0.0,0.0,79.2,,98.0,19.1,,55.1,26.5,25.5,14.3,50.0,86.7,,2.0,,50.0
15-016-2990-25-0829,Uplift Community High School,Chicago Public Schools District 299,Cook,High School,12-Sep,2024,74.1,,59.1,,10.0,77.4,,158.0,29.1,,57.6,32.9,34.2,25.3,40.5,82.3,,9.0,88.5,57.7
15-016-2990-25-0829,Uplift Community High School,Chicago Public Schools District 299,Cook,High School,12-Sep,2025,77.7,,69.0,,10.0,72.4,4.6,221.0,12.7,,59.7,,32.1,19.0,33.5,71.9,,9.0,65.0,71.1
15-016-2990-25-082C,CICS - Northtown  Campus         ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2017,44.5,33.7,92.3,23.2,,93.4,0.2,2.0,4.2,15.7,6.7,,54.1,2.0,11.0,3.4,19.5,,0.0,
15-016-2990-25-082C,CICS - Northtown  Campus,City of Chicago SD 299,Cook,CHARTER SCH,9 - 12,2018,19.5,23.7,94.5,19.8,,94.0,0.2,917.0,3.7,16.0,6.5,15.9,53.2,,23.1,79.0,20.9,,,
15-016-2990-25-082C,CICS - Northtown  Campus,City of Chicago SD 299,Cook,CHARTER SCH, 9 10 11 12,2019,,13.3,98.5,20.2,,,1.9,920.0,5.9,17.9,6.5,16.2,56.2,0.4,22.3,77.2,16.6,,,
15-016-2990-25-082C,CICS - Northtown  Campus,City of Chicago SD 299,Cook,CHARTER SCH, 9 10 11 12,2020,11.6,,94.8,,350.0,95.4,1.7,904.0,5.5,16.2,5.6,19.2,57.5,0.7,23.1,79.0,18.4,47.0,,0.0
15-016-2990-25-082C,CICS - Northtown  Campus,City of Chicago SD 299,Cook,CHARTER SCH, 9 10 11 12,2021,3.7,14.2,97.0,14.2,350.0,98.4,0.7,909.0,2.7,15.4,5.9,20.2,58.3,,22.3,77.7,18.6,47.0,,0.0
15-016-2990-25-082C,CICS - Northtown  Campus,City of Chicago SD 299,Cook,CHARTER SCH,12-Sep,2022,40.7,15.8,95.9,14.1,,89.0,,900.0,4.4,15.1,6.7,26.4,59.1,1.3,23.2,74.6,17.4,,,0.0
15-016-2990-25-082C,CICS - Northtown  Campus,City of Chicago SD 299,Cook,CHARTER SCH,12-Sep,2023,46.7,15.0,93.1,8.7,350.0,87.0,,886.0,6.1,14.0,6.9,30.2,61.3,1.2,22.3,76.4,15.9,47.0,,78.1
15-016-2990-25-082C,CICS - Northtown  Campus,Chicago Public Schools District 299,Cook,High School,12-Sep,2024,45.9,20.6,90.9,15.4,295.0,86.9,1.4,836.0,6.9,15.8,6.6,37.8,60.9,,21.4,70.5,14.4,0.0,30.9,81.7
15-016-2990-25-082C,CICS - Northtown  Campus,Chicago Public Schools District 299,Cook,High School,12-Sep,2025,39.1,34.0,92.6,17.7,295.0,88.7,1.2,872.0,8.0,18.2,7.2,44.3,58.4,,19.5,74.5,13.5,0.0,46.9,81.7
15-016-2990-25-0830,World Language High School       ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2016,22.7,13.4,93.6,7.8,,93.1,0.9,2.0,8.6,0.0,8.9,,90.8,3.4,14.4,3.2,0.3,,79.8,92.1
15-016-2990-25-0830,World Language High School       ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2017,40.7,12.5,97.3,1.4,,90.8,0.6,2.0,8.4,0.0,8.6,,90.6,2.7,11.0,3.4,0.9,,65.2,91.8
15-016-2990-25-0830,World Language High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2018,28.5,17.6,76.8,16.2,,91.7,0.6,354.0,6.8,,6.5,27.7,90.7,3.7,15.5,96.3,,,,88.1
15-016-2990-25-0830,World Language High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2019,35.9,8.3,82.7,6.3,95.0,91.6,7.1,353.0,3.8,,4.8,31.2,92.9,5.4,14.4,96.6,0.8,13.0,,90.4
15-016-2990-25-0830,World Language High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2020,19.1,,95.8,,105.0,93.6,3.0,361.0,6.5,,4.2,31.9,94.2,4.2,16.6,94.5,0.6,27.0,,93.9
15-016-2990-25-0830,World Language High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2021,43.6,8.1,92.1,8.1,105.0,85.9,2.1,346.0,3.9,,,37.0,95.1,,20.2,96.5,,27.0,,97.9
15-016-2990-25-0830,World Language High School,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2022,47.2,8.3,85.5,4.8,,86.6,5.6,316.0,5.6,,,43.0,96.2,,22.5,91.5,,,,100.0
15-016-2990-25-0830,World Language High School,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2023,51.7,12.9,83.1,5.9,105.0,85.7,,344.0,4.5,,,49.7,98.0,,23.0,88.4,,27.0,,97.4
15-016-2990-25-0830,World Language High School,Chicago Public Schools District 299,Cook,High School,12-Sep,2024,53.4,,79.2,,70.0,83.5,3.3,323.0,19.0,,,52.0,96.9,,25.1,87.3,,1.6,42.1,91.7
15-016-2990-25-0830,World Language High School,Chicago Public Schools District 299,Cook,High School,12-Sep,2025,60.9,39.2,87.8,,70.0,81.3,3.1,378.0,8.3,,,57.7,95.2,8.2,19.8,93.4,,1.6,47.3,89.8
15-016-2990-25-0831,Douglass Academy High School     ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2016,100.0,0.0,57.6,0.0,,78.9,17.9,2.0,71.3,0.0,96.2,,2.8,13.8,14.4,3.2,0.3,,17.6,81.6
15-016-2990-25-0831,Douglass Academy High School     ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2017,100.0,2.4,86.7,2.4,,79.4,7.8,2.0,31.0,0.0,95.8,,3.6,4.8,11.0,3.4,0.0,,77.1,86.4
15-016-2990-25-0831,Douglass Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2018,92.5,0.0,73.2,0.0,,79.9,8.9,101.0,33.9,,96.0,,,,23.8,97.0,,,,82.5
15-016-2990-25-0831,Douglass Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2019,93.8,0.0,59.1,0.0,39.0,83.0,9.9,61.0,40.7,,95.1,1.6,4.9,18.0,23.0,85.2,,117.0,,77.8
15-016-2990-25-0831,Douglass Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2020,57.1,,70.6,,0.0,86.9,4.8,57.0,16.0,,93.0,1.8,7.0,14.0,29.8,98.2,,0.0,,69.2
15-016-2990-25-0831,Douglass Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2021,92.0,0.0,100.0,0.0,0.0,55.3,2.1,49.0,5.6,,91.8,,,,26.5,91.8,,0.0,,81.0
15-016-2990-25-0831,Douglass Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2022,77.4,0.0,,0.0,,76.5,,43.0,32.6,,90.7,,,25.6,48.8,100.0,,,,90.0
15-016-2990-25-0831,Douglass Academy High School,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2023,64.3,,66.7,,0.0,77.0,,34.0,,,97.1,,,,29.4,100.0,,0.0,,93.3
15-016-2990-25-0831,Douglass Academy High School,Chicago Public Schools District 299,Cook,High School,12-Sep,2024,62.2,,,,0.0,83.3,,35.0,,,97.1,,,,,100.0,,0.0,42.9,76.9
15-016-2990-25-0831,Douglass Academy High School,Chicago Public Schools District 299,Cook,High School,12-Sep,2025,65.6,,,,0.0,83.0,,27.0,,,,,,37.0,,92.6,,0.0,66.8,76.9
15-016-2990-25-0832,Devry Advantage Academy High Schl,City of Chicago SD 299           ,Cook       ,High School,11 - 12,2016,5.1,,99.0,,,96.1,0.5,2.0,2.5,4.6,34.2,,51.5,5.1,14.4,3.2,8.2,,88.9,90.5
15-016-2990-25-0832,Devry Advantage Academy High Schl,City of Chicago SD 299           ,Cook       ,High School,11 - 12,2017,9.8,54.3,100.0,44.6,,95.6,0.0,2.0,2.0,7.1,36.7,,43.4,3.6,11.0,3.4,11.2,,76.5,95.2
15-016-2990-25-0832,Devry Advantage Academy High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL,11 - 12,2018,8.3,35.9,98.9,35.0,,95.2,0.5,193.0,1.0,7.3,33.7,,46.1,,,71.0,9.3,,,95.5
15-016-2990-25-0832,Devry Advantage Academy High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL, 11 12,2019,7.1,49.3,99.0,62.3,134.0,95.6,0.6,171.0,6.8,4.1,28.7,1.8,58.5,1.2,6.4,72.5,5.8,4.0,,100.0
15-016-2990-25-0832,Devry Advantage Academy High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL, 11 12,2020,5.6,,98.5,,130.0,96.3,0.7,142.0,2.6,4.2,33.1,3.5,52.8,2.1,7.0,66.2,9.2,2.0,,82.6
15-016-2990-25-0832,Devry Advantage Academy High S,City of Chicago SD 299,Cook,HIGH SCHOOL, 11 12,2021,18.4,36.9,100.0,27.4,130.0,93.9,0.0,158.0,3.4,,37.3,,46.8,,,62.7,9.5,2.0,,77.8
15-016-2990-25-0832,Devry Advantage Academy High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Nov,2022,37.0,41.3,100.0,43.8,,91.7,,162.0,,,27.2,,55.6,,,65.4,11.1,,,69.2
15-016-2990-25-0832,Devry Advantage Academy High Schl,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Nov,2023,43.7,37.0,97.5,29.6,130.0,88.6,,134.0,,,21.6,,56.7,,,63.4,13.4,2.0,,77.8
15-016-2990-25-0832,Devry Advantage Academy High Schl,Chicago Public Schools District 299,Cook,High School,12-Nov,2024,30.1,31.1,100.0,25.7,157.0,91.6,,130.0,,,30.0,9.2,49.2,,,71.5,11.5,1.2,71.4,75.0
15-016-2990-25-0832,Devry Advantage Academy High Schl,Chicago Public Schools District 299,Cook,High School,12-Nov,2025,28.4,66.2,100.0,37.7,157.0,92.6,,152.0,,,34.9,11.8,43.4,,,69.1,12.5,1.2,69.3,54.5
15-016-2990-25-0833,Lindblom Math & Science Acad HS  ,City of Chicago SD 299           ,Cook       ,High School,7 - 12,2016,41.6,46.8,93.9,50.0,,93.2,0.0,2.0,1.5,1.6,71.1,,24.5,0.9,14.4,3.2,1.4,,81.9,88.6
15-016-2990-25-0833,Lindblom Math & Science Acad HS  ,City of Chicago SD 299           ,Cook       ,High School,7 - 12,2017,48.7,71.1,99.5,52.9,,91.6,0.0,2.0,1.2,1.2,71.5,,24.4,0.4,11.0,3.4,1.9,,75.5,86.3
15-016-2990-25-0833,Lindblom Math & Science Acad HS,City of Chicago SD 299,Cook,HIGH SCHOOL,7 - 12,2018,27.7,35.5,98.0,32.0,,91.7,0.0,1325.0,1.1,1.1,70.8,1.6,24.5,,5.4,67.3,2.6,,,84.4
15-016-2990-25-0833,Lindblom Math & Science Acad HS,City of Chicago SD 299,Cook,HIGH SCHOOL, 7 8 9 10 11 12,2019,24.2,45.6,94.7,47.4,599.0,93.1,0.4,1361.0,1.9,0.9,71.0,1.9,24.4,0.4,4.9,63.9,2.8,0.0,,85.1
15-016-2990-25-0833,Lindblom Math & Science Acad HS,City of Chicago SD 299,Cook,HIGH SCHOOL, 7 8 9 10 11 12,2020,10.8,,98.9,,662.0,95.3,2.0,1357.0,1.1,0.8,69.5,2.3,25.8,0.7,5.2,62.5,3.2,1.0,,86.2
15-016-2990-25-0833,Lindblom Math & Science Acad H,City of Chicago SD 299,Cook,HIGH SCHOOL, 7 8 9 10 11 12,2021,42.3,50.7,96.9,46.7,662.0,87.8,0.3,1396.0,1.0,0.8,67.2,2.4,27.4,1.0,5.6,63.6,3.8,1.0,,93.3
15-016-2990-25-0833,Lindblom Math & Science Acad HS,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Jul,2022,42.1,40.7,97.4,38.7,,88.4,,1375.0,1.6,0.8,67.3,2.3,27.4,2.5,5.4,50.3,3.3,,,92.9
15-016-2990-25-0833,Lindblom Math & Science Acad HS,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Jul,2023,40.8,35.6,91.0,31.4,662.0,88.7,,1396.0,1.4,,69.4,2.5,26.2,1.8,5.5,50.8,2.8,1.0,,91.5
15-016-2990-25-0833,Lindblom Math & Science Acad HS,Chicago Public Schools District 299,Cook,High School,12-Jul,2024,45.7,53.9,96.1,36.4,426.0,88.3,,1332.0,2.3,,68.5,2.8,27.3,1.3,6.1,58.8,2.3,1.1,68.6,88.3
15-016-2990-25-0833,Lindblom Math & Science Acad HS,Chicago Public Schools District 299,Cook,High School,12-Jul,2025,43.1,78.8,96.0,48.7,426.0,88.6,,1285.0,2.0,,66.3,3.7,29.0,1.1,6.6,57.7,2.6,1.1,66.4,90.7
15-016-2990-25-0834,Bronzeville Scholastic HS        ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2016,76.3,3.7,91.7,3.7,,87.8,0.0,2.0,15.7,0.0,98.6,,1.1,13.3,14.4,3.2,0.2,,62.9,82.1
15-016-2990-25-0834,Bronzeville Scholastic HS        ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2017,66.1,3.1,96.4,1.0,,89.1,0.0,2.0,10.0,0.5,97.6,,1.9,10.2,11.0,3.4,0.0,,71.3,79.7
15-016-2990-25-0834,Bronzeville Scholastic HS,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2018,76.8,1.2,91.1,1.2,,82.8,1.9,321.0,15.1,,95.6,,3.1,10.3,16.2,95.3,,,,70.3
15-016-2990-25-0834,Bronzeville Scholastic HS,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2019,68.1,2.9,94.2,0.0,129.0,85.7,3.5,216.0,19.7,0.5,97.2,1.9,2.3,7.4,18.1,71.8,,184.0,,63.5
15-016-2990-25-0834,Bronzeville Scholastic HS,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2020,42.1,,87.1,,1.0,89.7,3.8,117.0,10.6,0.9,96.6,2.6,2.6,19.7,24.8,96.6,,43.0,,59.2
15-016-2990-25-0834,Bronzeville Scholastic HS,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2021,52.1,0.0,88.1,0.0,1.0,81.2,1.4,85.0,17.0,,92.9,,,27.1,24.7,97.6,,43.0,,73.7
15-016-2990-25-0834,Bronzeville Scholastic HS,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2022,51.9,,100.0,,,86.3,,60.0,,,91.7,,,60.0,35.0,96.7,,,,77.4
15-016-2990-25-0834,Bronzeville Scholastic HS,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2023,57.8,9.1,,9.1,1.0,84.3,,72.0,13.7,,91.7,,,44.4,27.8,97.2,,43.0,,77.3
15-016-2990-25-0834,Bronzeville Scholastic HS,Chicago Public Schools District 299,Cook,High School,12-Sep,2024,63.9,,76.9,,0.0,84.8,,105.0,10.7,,92.4,,,51.4,27.6,95.2,,1.6,43.8,68.8
15-016-2990-25-0834,Bronzeville Scholastic HS,Chicago Public Schools District 299,Cook,High School,12-Sep,2025,59.5,,76.9,,0.0,84.9,,112.0,10.9,,92.9,,,25.0,29.5,91.1,,1.6,57.1,87.0
15-016-2990-25-0835,School of Social Justice HS      ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2016,43.2,16.3,83.8,8.7,,90.1,0.7,2.0,19.9,0.0,10.9,,88.4,2.3,14.4,3.2,0.0,,79.2,85.0
15-016-2990-25-0835,School of Social Justice HS      ,City of Chicago SD 299           ,Cook       ,High School,9 - 12,2017,55.7,5.1,93.0,5.1,,89.4,2.0,2.0,16.6,0.0,14.7,,84.0,4.2,11.0,3.4,0.7,,42.7,86.7
15-016-2990-25-0835,School of Social Justice HS,City of Chicago SD 299,Cook,HIGH SCHOOL,9 - 12,2018,44.7,7.8,76.8,6.7,,90.1,1.4,285.0,17.2,,10.5,27.7,88.4,,19.3,97.9,,,,88.1
15-016-2990-25-0835,School of Social Justice HS,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2019,58.3,3.3,80.0,1.6,80.0,87.2,8.1,300.0,17.5,,11.7,24.3,87.3,2.3,19.3,95.3,0.7,13.0,,86.4
15-016-2990-25-0835,School of Social Justice HS,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2020,31.8,,78.9,,82.0,91.3,4.2,317.0,14.7,,12.0,30.0,87.1,2.8,13.9,95.9,0.6,17.0,,90.4
15-016-2990-25-0835,School of Social Justice HS,City of Chicago SD 299,Cook,HIGH SCHOOL, 9 10 11 12,2021,58.0,3.9,69.8,1.3,82.0,78.0,4.0,334.0,9.0,,13.5,31.7,85.6,,14.4,92.2,,17.0,,92.2
15-016-2990-25-0835,School of Social Justice HS,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2022,76.7,3.8,81.2,5.1,,75.0,3.7,300.0,13.4,,11.7,36.3,88.0,,16.3,95.3,,,,92.3
15-016-2990-25-0835,School of Social Justice HS,City of Chicago SD 299,Cook,HIGH SCHOOL,12-Sep,2023,64.4,3.0,71.3,0.0,82.0,81.1,7.0,281.0,16.1,,12.1,37.7,87.2,,15.7,94.7,,17.0,,90.2
15-016-2990-25-0835,School of Social Justice HS,Chicago Public Schools District 299,Cook,High School,12-Sep,2024,78.4,,69.3,,22.0,74.6,3.3,299.0,18.7,,19.1,40.8,79.9,6.4,14.7,96.3,,4.3,31.3,86.8
15-016-2990-25-0835,School of Social Justice HS,Chicago Public Schools District 299,Cook,High School,12-Sep,2025,83.1,26.6,75.7,,22.0,71.4,7.6,254.0,18.1,,17.7,48.4,81.5,13.4,13.4,93.7,,4.3,36.8,86.7
